Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y
2009-02-13,7789.350098000001,7887.740234000001,7730.27002,7779.399901999999,7779.399901999999,149600.0,90.664001,92.139999,90.540001,91.860001,91.860001,0.0
2009-02-16,7732.680176000001,7804.240234000001,7694.72998,7750.169922,7750.169922,110600.0,91.860001,92.040001,91.440002,91.709999,91.709999,0.0
2009-02-17,7690.129883,7710.430176000001,7615.939941,7645.509765999999,7645.509765999999,120800.0,91.720001,92.720001,91.620003,92.27600100000001,92.27600100000001,0.0
2009-02-18,7539.959961,7565.790039,7479.180176000001,7534.439941,7534.439941,149400.0,92.279999,93.910004,92.101997,93.629997,93.629997,0.0
2009-02-19,7604.220215,7642.689941,7537.560059,7557.649901999999,7557.649901999999,138200.0,93.630997,94.43,93.309998,94.011002,94.011002,0.0
2009-02-20,7544.069823999999,7554.700195,7382.330078,7416.379883,7416.379883,140800.0,94.040001,94.352997,92.639999,93.339996,93.339996,0.0
2009-02-23,7314.299805,7417.180176000001,7209.430176000001,7376.160156,7376.160156,164200.0,93.33000200000001,94.915001,92.760002,94.400002,94.400002,0.0
2009-02-24,7266.680176000001,7270.899901999999,7155.160156,7268.560059,7268.560059,146800.0,94.389,96.93,94.25,96.550003,96.550003,0.0
2009-02-25,7368.439941,7471.029785,7330.439941,7461.220215,7461.220215,165400.0,96.559998,97.76799799999999,96.394997,97.389999,97.389999,0.0
2009-02-26,7470.600098000001,7599.810059,7433.060059,7457.930176000001,7457.930176000001,143200.0,97.410004,98.70300300000001,97.339996,98.334,98.334,0.0
2009-02-27,7463.419922,7589.77002,7414.399901999999,7568.419922,7568.419922,140600.0,98.297997,98.309998,96.944,97.620003,97.620003,0.0
2009-03-02,7454.279785,7454.279785,7234.959961,7280.149901999999,7280.149901999999,125400.0,97.620003,97.849998,96.91999799999999,97.054001,97.054001,0.0
2009-03-03,7177.790039,7288.140137,7088.470215,7229.720215,7229.720215,146600.0,97.07,98.570999,97.059998,98.535004,98.535004,0.0
2009-03-04,7146.709961,7320.649901999999,7104.629883,7290.959961,7290.959961,159800.0,98.45300300000001,99.459999,98.212997,98.991997,98.991997,0.0
2009-03-05,7336.02002,7532.870117,7336.02002,7433.490234000001,7433.490234000001,185400.0,99.019997,99.660004,97.800003,98.129997,98.129997,0.0
2009-03-06,7328.290039,7328.290039,7167.069823999999,7173.100098000001,7173.100098000001,159600.0,98.120003,98.46399699999999,96.57800300000001,98.339996,98.339996,0.0
2009-03-09,7191.129883,7241.02002,7028.490234000001,7086.029785,7086.029785,132800.0,98.25,99.160004,97.82,98.91999799999999,98.91999799999999,0.0
2009-03-10,7059.77002,7100.77002,7021.279785,7054.97998,7054.97998,133000.0,98.940002,99.064003,97.93,98.779999,98.779999,0.0
2009-03-11,7165.390137,7393.810059,7161.850098000001,7376.120117,7376.120117,155800.0,98.803001,98.803001,97.139999,97.25,97.25,0.0
2009-03-12,7320.450195,7345.02002,7198.25,7198.25,7198.25,153200.0,97.25700400000001,98.389999,95.66999799999999,97.32,97.32,0.0
2009-03-13,7301.120117,7571.450195,7300.870117,7569.279785,7569.279785,217000.0,97.33899699999999,98.572998,97.16999799999999,97.940002,97.940002,0.0
2009-03-16,7630.200195,7754.75,7630.200195,7704.149901999999,7704.149901999999,150400.0,97.940002,98.606003,97.940002,98.199997,98.199997,0.0
2009-03-17,7767.339844,7967.029785,7723.939941,7949.129883,7949.129883,171400.0,98.230003,98.949997,98.16999799999999,98.780998,98.780998,0.0
2009-03-18,8006.859863,8054.350098000001,7895.279785,7972.169922,7972.169922,176800.0,98.769997,98.77600100000001,95.67600300000001,96.40100100000001,96.40100100000001,0.0
2009-03-19,8017.930176000001,8034.089844,7902.490234000001,7945.959961,7945.959961,138000.0,96.400002,96.58000200000001,93.612999,94.449997,94.449997,0.0
2009-03-20,,,,,,,94.447998,96.230003,94.182999,95.93,95.93,0.0
2009-03-23,7943.140137,8229.129883,7922.549805,8215.530273,8215.530273,178400.0,95.93,97.300003,95.68,97.092003,97.092003,0.0
2009-03-24,8334.679688,8504.410156,8297.269531,8488.299805,8488.299805,195000.0,97.105003,98.480003,97.029999,98.339996,98.339996,0.0
2009-03-25,8499.69043,8553.009766,8392.55957,8479.990234,8479.990234,162000.0,98.306999,98.308998,97.00700400000001,97.730003,97.730003,0.0
2009-03-26,8430.219727,8640.280273,8383.990234,8636.330078,8636.330078,135200.0,97.75,98.847,97.605003,98.699997,98.699997,0.0
2009-03-27,8711.719727,8843.179688,8626.969727,8626.969727,8626.969727,157800.0,98.690002,98.730003,97.233002,97.849998,97.849998,0.0
2009-03-29,,,,,,,97.849998,98.300003,96.054001,97.431999,97.431999,0.0
2009-03-30,8621.849609,8651.05957,8236.080078,8236.080078,8236.080078,164200.0,97.410004,99.33000200000001,97.309998,98.970001,98.970001,0.0
2009-03-31,8199.429688,8383.740234,8088.450195,8109.529785,8109.529785,178800.0,98.980003,99.410004,98.379997,98.660004,98.660004,0.0
2009-04-01,8173.359863,8351.910156,8084.620117,8351.910156,8351.910156,157000.0,98.650002,99.875999,98.418999,99.559998,99.559998,0.0
2009-04-02,8453.730469,8741.669922,8449.870117,8719.780273,8719.780273,213000.0,99.559998,100.349998,99.349998,100.300003,100.300003,0.0
2009-04-03,8814.099609,8884.629883,8697.169922,8749.839844,8749.839844,217400.0,,,,,,
2009-04-05,,,,,,,100.25,101.42600300000001,99.83000200000001,100.760002,100.760002,0.0
2009-04-06,8856.839844,8992.05957,8812.360352,8857.929688,8857.929688,173600.0,100.79699699999999,100.845001,99.91100300000001,100.690002,100.690002,0.0
2009-04-07,8838.660156,8884.450195,8778.919922,8832.849609,8832.849609,150600.0,100.690002,100.722,99.394997,99.739998,99.739998,0.0
2009-04-08,8746.730469,8765.639648,8556.75,8595.009766,8595.009766,168000.0,99.739998,100.550003,99.68,100.440002,100.440002,0.0
2009-04-09,8665.160156,8920.860352,8664.259766,8916.05957,8916.05957,192000.0,100.480003,100.686996,100.16999799999999,100.260002,100.260002,0.0
2009-04-10,9041.230469,9068.799805,8856.69043,8964.110352,8964.110352,228600.0,,,,,,
2009-04-12,,,,,,,100.209999,100.699997,99.896004,100.019997,100.019997,0.0
2009-04-13,8930.349609,9024.450195,8888.099609,8924.429688,8924.429688,167400.0,100.019997,100.400002,98.75,98.970001,98.970001,0.0
2009-04-14,8955.900391,8961.730469,8749.919922,8842.679688,8842.679688,181800.0,98.980003,99.599998,98.160004,99.230003,99.230003,0.0
2009-04-15,8777.679688,8800.519531,8681.030273,8742.959961,8742.959961,158400.0,99.260002,99.487,98.543999,99.33000200000001,99.33000200000001,0.0
2009-04-16,8848.429688,9030.0,8720.620117,8755.259766,8755.259766,173000.0,99.345001,99.688004,98.75,99.08000200000001,99.08000200000001,0.0
2009-04-17,8854.330078,8953.339844,8834.629883,8907.580078,8907.580078,184200.0,,,,,,
2009-04-19,,,,,,,99.040001,99.379997,97.660004,98.066002,98.066002,0.0
2009-04-20,8899.589844,8933.799805,8813.719727,8924.75,8924.75,167800.0,98.059998,98.870003,97.709999,98.639999,98.639999,0.0
2009-04-21,8802.089844,8802.089844,8612.759766,8711.330078,8711.330078,175400.0,98.639999,98.699997,97.629997,98.129997,98.129997,0.0
2009-04-22,8777.530273,8802.900391,8683.269531,8727.299805,8727.299805,195000.0,98.157997,98.415001,97.620003,97.91999799999999,97.91999799999999,0.0
2009-04-23,8776.94043,8860.549805,8647.799805,8847.009766,8847.009766,186200.0,97.922997,97.929001,96.640999,97.209999,97.209999,0.0
2009-04-24,8832.099609,8852.830078,8694.919922,8707.990234,8707.990234,212200.0,,,,,,
2009-04-26,,,,,,,96.980003,97.089996,96.41999799999999,96.529999,96.529999,0.0
2009-04-27,8783.339844,8840.530273,8648.509766,8726.339844,8726.339844,152200.0,96.513,96.639999,95.639999,96.529999,96.529999,0.0
2009-04-28,8678.280273,8808.639648,8493.769531,8493.769531,8493.769531,169600.0,96.540001,97.879997,96.511002,97.470001,97.470001,0.0
2009-04-29,,,,,,,97.470001,98.942001,97.160004,98.690002,98.690002,0.0
2009-04-30,8615.450195,8844.769531,8615.450195,8828.259766,8828.259766,174800.0,98.690002,99.523003,98.68,99.190002,99.190002,0.0
2009-05-01,8848.839844,9017.320313,8827.129883,8977.370117,8977.370117,154800.0,,,,,,
2009-05-03,,,,,,,99.0,99.540001,98.720001,98.83000200000001,98.83000200000001,0.0
2009-05-04,,,,,,,98.820999,99.18,98.610001,98.91999799999999,98.91999799999999,0.0
2009-05-05,,,,,,,98.93,99.010002,97.949997,98.410004,98.410004,0.0
2009-05-06,,,,,,,98.410004,99.660004,98.400002,99.127998,99.127998,0.0
2009-05-07,9102.349609,9385.700195,9100.110352,9385.700195,9385.700195,239000.0,99.120003,99.540001,98.33000200000001,98.449997,98.449997,0.0
2009-05-08,9351.400391,9464.429688,9349.570313,9432.830078,9432.830078,220200.0,,,,,,
2009-05-10,,,,,,,98.459999,98.91999799999999,97.25,97.5,97.5,0.0
2009-05-11,9460.719727,9503.910156,9342.75,9451.980469,9451.980469,230800.0,97.511002,97.82,96.099998,96.459999,96.459999,0.0
2009-05-12,9358.25,9389.610352,9298.610352,9298.610352,9298.610352,188400.0,96.449997,96.667999,95.139999,95.370003,95.370003,0.0
2009-05-13,9305.790039,9379.469727,9278.889648,9340.490234,9340.490234,176000.0,95.400002,96.15100100000001,95.127998,96.0,96.0,0.0
2009-05-14,9212.299805,9223.769531,9052.410156,9093.730469,9093.730469,169400.0,96.029999,96.099998,94.753998,95.110001,95.110001,0.0
2009-05-15,9150.209961,9272.080078,9140.900391,9265.019531,9265.019531,172000.0,,,,,,
2009-05-17,,,,,,,95.190002,96.454002,94.550003,96.373001,96.373001,0.0
2009-05-18,9167.049805,9167.820313,8997.740234,9038.69043,9038.69043,147800.0,96.379997,96.670998,95.910004,96.116997,96.116997,0.0
2009-05-19,9172.55957,9326.75,9166.969727,9290.290039,9290.290039,167000.0,96.110001,96.207001,94.682999,94.91100300000001,94.91100300000001,0.0
2009-05-20,9372.719727,9399.400391,9311.610352,9344.639648,9344.639648,143200.0,94.91100300000001,95.209999,93.962997,94.129997,94.129997,0.0
2009-05-21,9280.349609,9286.349609,9189.919922,9264.150391,9264.150391,133200.0,94.129997,94.897003,93.860001,94.739998,94.739998,0.0
2009-05-22,9156.139648,9267.820313,9126.69043,9225.80957,9225.80957,134800.0,,,,,,
2009-05-24,,,,,,,94.800003,95.16999799999999,94.0,94.82,94.82,0.0
2009-05-25,9245.950195,9402.759766,9245.950195,9347.0,9347.0,129200.0,94.820999,95.120003,94.519997,95.050003,95.050003,0.0
2009-05-26,9364.219727,9379.780273,9231.929688,9310.80957,9310.80957,121200.0,95.056,95.480003,94.695,95.379997,95.379997,0.0
2009-05-27,9426.620117,9491.129883,9411.540039,9438.769531,9438.769531,149000.0,95.384003,97.221001,95.384003,96.797997,96.797997,0.0
2009-05-28,9353.330078,9492.660156,9353.330078,9451.389648,9451.389648,155600.0,96.800003,96.872002,95.019997,95.43,95.43,0.0
2009-05-29,9478.209961,9522.5,9426.519531,9522.5,9522.5,175800.0,,,,,,
2009-05-31,,,,,,,95.43,96.782997,94.459999,96.522003,96.522003,0.0
2009-06-01,9517.490234,9691.730469,9491.259766,9677.75,9677.75,177600.0,96.529999,96.57599599999999,95.32,95.600998,95.600998,0.0
2009-06-02,9774.549805,9793.469727,9704.30957,9704.30957,9704.30957,184800.0,95.593002,96.410004,95.379997,96.07,96.07,0.0
2009-06-03,9723.820313,9774.549805,9718.700195,9741.669922,9741.669922,140600.0,96.061996,96.949997,95.940002,96.64299799999999,96.64299799999999,0.0
2009-06-04,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175800.0,96.629997,98.870003,96.559998,98.809998,98.809998,0.0
2009-06-05,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156200.0,,,,,,
2009-06-07,,,,,,,98.809998,98.849998,98.099998,98.457001,98.457001,0.0
2009-06-08,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800.0,98.459999,98.550003,97.25,97.476997,97.476997,0.0
2009-06-09,9824.169922,9855.889648,9755.80957,9786.820313,9786.820313,159000.0,97.459999,98.436996,97.099998,98.149002,98.149002,0.0
2009-06-10,9833.639648,9991.490234,9813.769531,9991.490234,9991.490234,192800.0,98.139999,98.510002,97.306,97.629997,97.629997,0.0
2009-06-11,9992.980469,10022.230469,9958.980469,9981.330078,9981.330078,211200.0,97.653999,98.41100300000001,97.472,98.370003,98.370003,0.0
2009-06-12,10088.209961,10170.820313,10050.959961,10135.820313,10135.820313,297200.0,,,,,,
2009-06-14,,,,,,,98.370003,98.57,97.449997,97.819,97.819,0.0
2009-06-15,10126.549805,10126.549805,10029.589844,10039.669922,10039.669922,158200.0,97.82,97.82,96.089996,96.5,96.5,0.0
2009-06-16,9914.400391,9941.5,9752.879883,9752.879883,9752.879883,174600.0,96.480003,96.75,95.510002,95.739998,95.739998,0.0
2009-06-17,9705.730469,9845.519531,9705.730469,9840.849609,9840.849609,179400.0,95.760002,96.699997,95.639999,96.57,96.57,0.0
2009-06-18,9778.349609,9778.349609,9649.830078,9703.719727,9703.719727,168600.0,96.582001,97.160004,95.980003,96.760002,96.760002,0.0
2009-06-19,9757.849609,9822.830078,9703.870117,9786.259766,9786.259766,174800.0,,,,,,
2009-06-21,,,,,,,96.760002,96.790001,95.709999,95.849998,95.849998,0.0
2009-06-22,9788.070313,9887.129883,9763.370117,9826.269531,9826.269531,149800.0,95.870003,95.870003,94.888,95.119003,95.119003,0.0
2009-06-23,9695.759766,9712.089844,9511.450195,9549.610352,9549.610352,185600.0,95.138,95.889999,95.059998,95.848,95.848,0.0
2009-06-24,9596.780273,9624.410156,9534.240234,9590.320313,9590.320313,153000.0,95.83000200000001,96.550003,95.61799599999999,95.943001,95.943001,0.0
2009-06-25,9628.179688,9871.139648,9619.019531,9796.080078,9796.080078,161200.0,95.932999,96.039001,95.029999,95.209999,95.209999,0.0
2009-06-26,9852.919922,9893.0,9793.950195,9877.389648,9877.389648,135800.0,,,,,,
2009-06-28,,,,,,,95.230003,96.14299799999999,95.160004,96.092003,96.092003,0.0
2009-06-29,9866.280273,9943.830078,9748.730469,9783.469727,9783.469727,160200.0,96.091003,96.473,95.220001,96.331001,96.331001,0.0
2009-06-30,9896.55957,10000.299805,9894.950195,9958.44043,9958.44043,143200.0,96.321999,96.95300300000001,96.177002,96.620003,96.620003,0.0
2009-07-01,9889.339844,10086.179688,9874.0,9939.929688,9939.929688,158200.0,96.626999,96.870003,95.731003,95.952003,95.952003,0.0
2009-07-02,9993.769531,9993.769531,9869.540039,9876.150391,9876.150391,141600.0,95.95099599999999,96.139999,95.699997,96.139999,96.139999,0.0
2009-07-03,9751.69043,9816.070313,9691.160156,9816.070313,9816.070313,127000.0,,,,,,
2009-07-05,,,,,,,95.900002,95.989998,94.639999,95.16999799999999,95.16999799999999,0.0
2009-07-06,9738.490234,9771.759766,9650.75,9680.870117,9680.870117,109800.0,95.17600300000001,95.410004,94.709999,94.768997,94.768997,0.0
2009-07-07,9713.620117,9734.429688,9619.679688,9647.790039,9647.790039,142800.0,94.768997,94.768997,91.879997,92.772003,92.772003,0.0
2009-07-08,9548.80957,9557.389648,9407.980469,9420.75,9420.75,147800.0,92.790001,93.585999,92.398003,93.040001,93.040001,0.0
2009-07-09,9342.330078,9384.240234,9291.05957,9291.05957,9291.05957,148400.0,93.040001,93.16999799999999,91.861,92.529999,92.529999,0.0
2009-07-10,9338.759766,9370.150391,9265.240234,9287.280273,9287.280273,151400.0,,,,,,
2009-07-12,,,,,,,92.550003,93.139999,91.779999,93.022003,93.022003,0.0
2009-07-13,9242.129883,9343.860352,9050.330078,9050.330078,9050.330078,168800.0,92.980003,93.739998,92.734001,93.420998,93.420998,0.0
2009-07-14,9173.139648,9284.379883,9166.629883,9261.80957,9261.80957,168000.0,93.389999,94.440002,93.255997,94.177002,94.177002,0.0
2009-07-15,9307.450195,9333.639648,9250.730469,9269.25,9269.25,169600.0,94.16999799999999,94.410004,93.317001,93.77600100000001,93.77600100000001,0.0
2009-07-16,9393.980469,9489.669922,9317.110352,9344.160156,9344.160156,178400.0,93.779999,94.364998,93.470001,94.209999,94.209999,0.0
2009-07-17,9413.860352,9420.610352,9360.589844,9395.320313,9395.320313,122200.0,,,,,,
2009-07-19,,,,,,,94.16999799999999,94.199997,93.980003,94.139999,94.139999,0.0
2009-07-20,,,,,,,93.690002,93.731003,93.529999,93.532997,93.532997,0.0
2009-07-21,9512.519531,9652.019531,9508.919922,9652.019531,9652.019531,151400.0,93.57599599999999,93.587997,93.529999,93.569,93.569,0.0
2009-07-22,9642.790039,9750.629883,9608.769531,9723.160156,9723.160156,153800.0,95.09899899999999,95.129997,94.93,94.93,94.93,0.0
2009-07-23,9712.099609,9861.290039,9703.839844,9792.94043,9792.94043,171800.0,95.09899899999999,95.129997,94.586998,94.870003,94.870003,0.0
2009-07-24,9909.400391,9950.040039,9863.870117,9944.549805,9944.549805,205400.0,,,,,,
2009-07-26,,,,,,,94.779999,95.262001,94.739998,95.160004,95.160004,0.0
2009-07-27,10020.870117,10179.589844,10015.110352,10088.660156,10088.660156,161200.0,94.360001,94.460999,94.344002,94.379997,94.379997,0.0
2009-07-28,10116.889648,10116.889648,10049.629883,10087.259766,10087.259766,138400.0,94.980003,95.139999,94.980003,95.099998,95.099998,0.0
2009-07-29,10035.910156,10161.950195,10035.910156,10113.240234,10113.240234,146800.0,95.518997,95.612999,95.41999799999999,95.559998,95.559998,0.0
2009-07-30,10155.709961,10169.679688,10067.509766,10165.209961,10165.209961,147400.0,95.518997,95.809998,94.512001,94.639999,94.639999,0.0
2009-07-31,10275.139648,10359.070313,10259.570313,10356.830078,10356.830078,182800.0,,,,,,
2009-08-02,,,,,,,94.790001,95.279999,94.610001,95.167,95.167,0.0
2009-08-03,10355.230469,10380.570313,10322.0,10352.469727,10352.469727,162000.0,95.239998,95.379997,95.239998,95.290001,95.290001,0.0
2009-08-04,10438.400391,10479.19043,10358.480469,10375.009766,10375.009766,175400.0,94.940002,94.949997,94.790001,94.795998,94.795998,0.0
2009-08-05,10405.049805,10406.099609,10252.530273,10252.530273,10252.530273,134600.0,95.449997,95.530998,95.41999799999999,95.484001,95.484001,0.0
2009-08-06,10266.009766,10426.139648,10266.009766,10388.089844,10388.089844,146400.0,95.449997,97.777,95.068001,97.43,97.43,0.0
2009-08-07,10365.709961,10412.089844,10249.040039,10412.089844,10412.089844,140600.0,,,,,,
2009-08-09,,,,,,,97.57,97.57,96.865997,97.010002,97.010002,0.0
2009-08-10,10530.620117,10585.370117,10487.700195,10524.259766,10524.259766,147800.0,96.029999,96.071999,95.91999799999999,95.91999799999999,95.91999799999999,0.0
2009-08-11,10514.740234,10587.360352,10512.209961,10585.459961,10585.459961,135200.0,96.160004,96.199997,96.07800300000001,96.156998,96.156998,0.0
2009-08-12,10486.360352,10526.349609,10434.089844,10435.0,10435.0,124000.0,95.371002,95.39299799999999,95.25,95.269997,95.269997,0.0
2009-08-13,10508.089844,10556.280273,10489.120117,10517.19043,10517.19043,126000.0,95.371002,95.44899699999999,94.436996,94.860001,94.860001,0.0
2009-08-14,10551.330078,10630.379883,10539.429688,10597.330078,10597.330078,142600.0,,,,,,
2009-08-16,,,,,,,94.860001,94.860001,94.339996,94.43,94.43,0.0
2009-08-17,10521.019531,10521.019531,10268.610352,10268.610352,10268.610352,134000.0,94.809998,94.940002,94.800003,94.839996,94.839996,0.0
2009-08-18,10208.120117,10325.05957,10181.099609,10284.959961,10284.959961,126600.0,94.059998,94.120003,93.959999,94.110001,94.110001,0.0
2009-08-19,10269.969727,10327.169922,10195.110352,10204.0,10204.0,138000.0,94.160004,94.269997,94.139999,94.25700400000001,94.25700400000001,0.0
2009-08-20,10254.530273,10407.299805,10204.259766,10383.410156,10383.410156,137000.0,94.160004,94.678001,93.400002,94.370003,94.370003,0.0
2009-08-21,10375.219727,10375.219727,10142.219727,10238.200195,10238.200195,154200.0,,,,,,
2009-08-23,,,,,,,94.370003,94.519997,94.339996,94.389999,94.389999,0.0
2009-08-24,10389.570313,10591.0,10388.780273,10581.049805,10581.049805,122400.0,94.164001,94.209999,93.879997,93.900002,93.900002,0.0
2009-08-25,10515.570313,10566.30957,10469.69043,10497.360352,10497.360352,127000.0,94.220001,94.220001,94.050003,94.08000200000001,94.08000200000001,0.0
2009-08-26,10554.44043,10668.740234,10526.509766,10639.709961,10639.709961,132000.0,93.529999,93.69899699999999,93.5,93.629997,93.629997,0.0
2009-08-27,10570.780273,10575.790039,10400.830078,10473.969727,10473.969727,138800.0,93.559998,93.559998,93.559998,93.559998,93.559998,0.0
2009-08-28,10546.879883,10560.44043,10471.629883,10534.139648,10534.139648,130200.0,,,,,,
2009-08-30,,,,,,,93.559998,93.629997,92.870003,92.870003,92.870003,0.0
2009-08-31,10608.160156,10767.0,10423.900391,10492.530273,10492.530273,152400.0,92.775002,92.800003,92.550003,92.707001,92.707001,0.0
2009-09-01,,,,,,,92.11799599999999,92.252998,92.110001,92.209,92.209,0.0
2009-09-02,10453.370117,10577.19043,10215.599609,10280.459961,10280.459961,252600.0,92.702003,92.723,92.650002,92.686996,92.686996,0.0
2009-09-03,10240.019531,10290.830078,10185.379883,10214.639648,10214.639648,117600.0,92.702003,93.230003,92.32,92.970001,92.970001,0.0
2009-09-04,10256.490234,10256.490234,10143.259766,10187.110352,10187.110352,131200.0,,,,,,
2009-09-06,,,,,,,92.75,93.013,92.75,92.91999799999999,92.91999799999999,0.0
2009-09-07,10288.55957,10326.450195,10274.379883,10320.94043,10320.94043,97200.0,92.281998,92.33000200000001,92.236,92.309998,92.309998,0.0
2009-09-08,10353.509766,10393.230469,10300.5,10393.230469,10393.230469,118000.0,92.08000200000001,92.139999,92.059998,92.129997,92.129997,0.0
2009-09-09,10343.799805,10390.25,10249.110352,10312.139648,10312.139648,140800.0,91.739998,91.739998,91.610001,91.686996,91.686996,0.0
2009-09-10,10385.349609,10521.139648,10382.990234,10513.669922,10513.669922,133400.0,91.739998,91.739998,90.216003,90.660004,90.660004,0.0
2009-09-11,10519.330078,10522.230469,10407.969727,10444.330078,10444.330078,189200.0,,,,,,
2009-09-13,,,,,,,90.339996,90.889999,90.281998,90.870003,90.870003,0.0
2009-09-14,10388.320313,10388.320313,10170.740234,10202.05957,10202.05957,121800.0,90.980003,90.989998,90.849998,90.898003,90.898003,0.0
2009-09-15,10255.730469,10292.469727,10183.299805,10217.620117,10217.620117,101200.0,90.839996,91.029999,90.83000200000001,91.019997,91.019997,0.0
2009-09-16,10288.719727,10394.55957,10247.240234,10270.769531,10270.769531,136800.0,91.199997,91.220001,91.120003,91.206001,91.206001,0.0
2009-09-17,10373.25,10443.799805,10340.139648,10443.799805,10443.799805,144600.0,91.199997,91.510002,91.019997,91.269997,91.269997,0.0
2009-09-18,10379.209961,10399.419922,10292.5,10370.540039,10370.540039,174600.0,,,,,,
2009-09-20,,,,,,,91.269997,92.053001,91.269997,92.02600100000001,92.02600100000001,0.0
2009-09-21,,,,,,,91.120003,91.135002,90.519997,90.709999,90.709999,0.0
2009-09-22,,,,,,,91.489998,91.54499799999999,91.300003,91.327003,91.327003,0.0
